aleatoric,epistemic
3.672283810374210589e-07,1.884016380404585078e-12
4.407447413541376591e-04,1.437134415027685463e-06
7.124086841940879822e-03,9.208106203004717827e-04
2.315600775182247162e-02,2.743400447070598602e-02
5.107507854700088501e-02,6.061621755361557007e-02
8.774872124195098877e-02,3.699294850230216980e-02
2.384846657514572144e-02,3.728962317109107971e-02
6.103308498859405518e-02,3.409869596362113953e-02
1.243416965007781982e-02,9.862299263477325439e-02
9.710105136036872864e-03,1.569945481605827808e-03
6.680233869701623917e-03,5.237060831859707832e-04
7.182959001511335373e-03,2.226538927061483264e-04
1.641437178477644920e-03,3.605096208048053086e-05
1.486643869429826736e-02,1.665630610659718513e-03
3.688431903719902039e-02,2.783444710075855255e-02
6.202222779393196106e-03,9.320319804828613997e-05
2.652551047503948212e-03,8.766644896240904927e-05
1.384901814162731171e-02,5.097523331642150879e-03
1.648295857012271881e-02,2.540890593081712723e-03
4.075063858181238174e-03,4.131636160309426486e-05
9.313020855188369751e-03,3.973962739109992981e-04
1.305042533203959465e-04,1.215706504353875061e-07
8.242440526373684406e-05,4.618002336087556614e-08
7.851665141060948372e-04,4.822072696697432548e-06
3.174442332237958908e-03,3.909615043085068464e-05
5.163032561540603638e-03,3.582701610866934061e-04
2.285297377966344357e-04,3.269376236403331859e-07
9.539088234305381775e-03,1.703062443993985653e-03
2.644934505224227905e-02,1.944978348910808563e-02
8.459700271487236023e-03,4.978717770427465439e-04
3.431759029626846313e-02,6.637983489781618118e-03
1.280405670404434204e-01,4.119838401675224304e-02
7.259833812713623047e-02,3.467073291540145874e-02
5.350249633193016052e-02,1.233995053917169571e-02
2.568561397492885590e-02,6.051770877093076706e-03
7.250985503196716309e-02,1.835185661911964417e-02
1.265177875757217407e-02,5.052612395957112312e-04
5.661027971655130386e-03,2.846023708116263151e-04
1.688318513333797455e-02,1.282814540900290012e-03
5.220671743154525757e-02,2.136776596307754517e-02
4.309090971946716309e-02,2.484492771327495575e-02
3.953868150711059570e-02,2.253489010035991669e-02
4.498339444398880005e-02,2.588071115314960480e-02
4.763099132105708122e-04,2.265533112222328782e-06
2.200765447923913598e-04,4.595377731675398536e-07
1.358015288133174181e-05,8.402690765407783147e-10
6.746979488525539637e-05,3.477160959164393716e-08
2.802972448989748955e-04,3.429034336477343459e-07
1.086488100554561242e-05,8.718540334129443181e-10
9.208817034959793091e-03,1.702411216683685780e-03
3.769032424315810204e-03,5.924833749304525554e-05
3.868875501211732626e-05,9.042540938253296190e-09
8.740227785892784595e-04,1.034040360536891967e-05
9.911414235830307007e-03,1.973381033167243004e-03
1.245713699609041214e-02,9.032411035150289536e-04
4.542571306228637695e-02,8.829199708998203278e-03
5.460036173462867737e-02,3.318370878696441650e-02
5.494169890880584717e-03,3.655838081613183022e-04
3.567078150808811188e-03,1.586237776791676879e-04
5.586100451182574034e-05,2.822624267651008267e-08
2.728177350945770741e-04,2.503347218407725450e-07
1.102258174796588719e-04,5.347159870439099905e-08
2.157094655558466911e-03,1.775749115040525794e-05
5.181705579161643982e-03,3.456640115473419428e-04
2.438877709209918976e-02,3.863017307594418526e-03
3.005416132509708405e-02,1.115526538342237473e-02
3.376138210296630859e-02,2.940690331161022186e-02
5.280520021915435791e-02,9.459201991558074951e-02
2.809957042336463928e-02,5.278042051941156387e-03
1.609155908226966858e-03,1.161822456197114661e-05
6.721168756484985352e-04,3.331108700876939110e-06
2.189963869750499725e-02,9.309490211308002472e-03
8.220386807806789875e-04,7.695012754993513227e-06
5.838433280587196350e-04,1.697956463431182783e-06
3.314407169818878174e-02,1.506513729691505432e-02
3.222772875233204104e-07,1.323623394049178170e-12
1.041715266183018684e-03,7.690156962780747563e-06
2.040460240095853806e-04,3.589206585274951067e-07
5.705891642719507217e-03,2.498182875569909811e-04
1.801486796466633677e-04,2.017783486962798634e-07
5.545188469113782048e-05,1.228271173658868065e-08
1.980256347451359034e-04,1.706138021972947172e-07
7.831723713991323166e-09,2.622276097147589009e-16
1.354778191853256430e-07,2.463347722417991159e-13
2.835062389294762397e-07,8.806191995232304226e-13
3.708278745762072504e-05,1.915250891215691809e-08
7.767433771732612513e-07,4.839954825808234773e-12
2.133951682026236085e-08,3.252438381416483323e-15
4.601454420480877161e-04,3.005774715347797610e-06
1.325043825772809214e-07,1.428854322187145254e-13
2.699010656215250492e-05,8.073874013803106209e-09
1.107810676330700517e-04,7.445332528277504025e-08
2.259388338643475436e-07,5.399542575210136697e-13
3.473614924587309361e-05,1.183913056479468651e-08
2.883954834942414891e-07,5.751703367057325877e-13
1.510665903481367423e-08,1.389081199816967569e-15
1.089537249754357617e-06,1.611360524178540032e-11
3.212886222172528505e-04,6.554627702826110180e-07
9.860317368293181062e-05,5.753406995268051105e-08
5.810133647173643112e-03,5.744918598793447018e-04
8.125192107399925590e-05,9.248898891200951766e-08
2.393651129750651307e-06,7.995545198147269161e-11
8.415612974204123020e-04,9.856637007032986730e-06
3.005930036306381226e-02,2.238237485289573669e-02
2.155318111181259155e-02,8.774551562964916229e-03
8.096318691968917847e-03,1.071638660505414009e-03
7.700988091528415680e-03,2.646245702635496855e-04
3.762632729831238976e-07,9.570919360865626224e-13
8.531749699614010751e-06,8.864727840673936043e-10
7.682655791541037615e-07,5.949330004334507649e-12
7.288591586984694004e-04,4.866833933192538098e-06
8.812223677523434162e-04,9.700022019387688488e-06
5.496118217706680298e-03,4.742630699183791876e-04
4.490529652684926987e-03,1.071194928954355419e-04
4.256563261151313782e-03,2.714990696404129267e-04
1.461451314389705658e-02,1.012013526633381844e-03
2.416907623410224915e-02,2.783869579434394836e-02
1.725211367011070251e-02,6.591306533664464951e-03
1.631884276866912842e-02,5.467478651553392410e-03
1.066991779953241348e-02,7.657888927496969700e-04
3.024966269731521606e-02,8.667137473821640015e-03
7.195539772510528564e-03,2.685315848793834448e-04
4.323964565992355347e-02,5.777306389063596725e-03
2.331112138926982880e-02,2.328072674572467804e-02
4.165422171354293823e-03,1.785934146028012037e-04
1.866792514920234680e-02,8.742491714656352997e-03
7.243301719427108765e-03,8.636770653538405895e-04
3.548227250576019287e-02,7.393153849989175797e-03
1.132509112358093262e-02,2.814893377944827080e-03
1.854722038842737675e-03,3.607797771110199392e-05
1.302831378779956140e-06,2.321205207211907151e-11
1.300286900374203469e-08,8.941298849457707601e-16
2.008919545914977789e-05,3.339938547952669978e-09
6.499494702438823879e-06,3.445107810140513038e-10
1.854920701589435339e-04,1.415045147723503760e-07
6.114610005170106888e-04,2.702845904423156753e-06
2.294690420967526734e-05,3.537613535442574175e-09
2.171863577871135931e-08,5.557634312204325425e-15
2.577971542905288516e-07,3.123581037919875847e-13
1.046461875375825912e-06,1.380887158092258815e-11
1.003753302697418803e-09,8.007632762021666512e-18
1.167614292353391647e-02,1.043194322846829891e-03
1.005233963951468468e-03,1.049660841090371832e-05
1.031117153615923598e-05,9.304962356182500116e-10
2.529314951971173286e-04,3.171786602251813747e-07
3.871862543746829033e-03,1.476573670515790582e-04
6.836555257905274630e-06,4.874111114716583870e-10
4.721384320873767138e-04,1.700117081782082096e-06
1.893589942483231425e-04,4.553286032660253113e-07
9.456582716893535689e-08,4.023170007859053210e-14
3.030061201947376048e-10,1.268992770366202280e-18
4.177747925382391259e-08,2.220433343756104266e-14
7.935387902335833132e-10,8.811404163239443504e-18
1.850137404391105633e-10,2.981409925258233300e-19
7.210484909592196345e-06,7.235528842741700828e-10
7.823181547017554749e-10,4.956013762622675322e-18
6.024364120094105601e-05,4.885167115276090044e-08
1.505694569026161389e-09,1.491195217068540344e-17
3.426007211260184704e-08,1.618082634568564215e-14
8.979693055152893066e-03,1.600898918695747852e-03
5.759245832450687885e-04,4.724998234451049939e-06
1.804604288224709308e-08,1.175548111341539505e-15
1.657232644447503844e-07,3.788062799634644984e-13
4.921031359117478132e-05,3.196841191765997792e-08
4.807942546904087067e-03,3.808848559856414795e-04
2.240196590719278902e-05,7.019385073192552227e-09
5.775571480626240373e-05,3.864345998749740829e-08
7.909933152916437393e-09,4.611619000558018870e-16
9.408030336999217980e-07,6.016727480823158558e-12
1.057397184922592714e-06,6.071841380378417696e-12
4.095668555237352848e-04,2.270786808367120102e-06
4.707271372694776801e-08,2.368610746449929805e-14
5.848452565260231495e-04,2.472648020557244308e-06
8.349916897714138031e-03,1.332675223238766193e-03
2.789916106848977506e-05,9.778977627661333827e-09
1.718835160136222839e-02,1.423223223537206650e-02
5.811790470033884048e-04,4.123672624700702727e-06
3.724846828845329583e-05,1.885365819020989875e-08
4.346087933981834794e-08,7.121421880744004812e-15
1.722174602036830038e-05,1.056267628918305945e-09
1.356227003270760179e-04,1.892695422611723188e-07
6.230939561646664515e-06,3.605031551057180650e-10
1.083576469682157040e-03,1.694900493021123111e-05
5.940883420407772064e-04,3.246452934035914950e-06
4.330829251557588577e-04,1.197204710479127243e-06
2.012842148542404175e-02,3.649237565696239471e-03
5.703296512365341187e-03,6.062118336558341980e-05
2.419287152588367462e-02,2.278856933116912842e-03
8.540440350770950317e-03,2.589283685665577650e-04
5.843095853924751282e-02,3.741566836833953857e-02
2.881368249654769897e-02,8.294278755784034729e-03
3.245254606008529663e-02,1.203626859933137894e-02
7.719120942056179047e-03,4.614353820215910673e-04
1.205642241984605789e-02,1.278538140468299389e-03
1.736057177186012268e-02,3.873165231198072433e-03
5.380876827985048294e-03,4.174319037701934576e-04
6.697322241961956024e-04,3.765708015635027550e-06
3.905947785824537277e-03,1.004784353426657617e-04
9.093081462197005749e-04,1.131736098614055663e-05
3.945438584196381271e-05,2.048935421328224038e-08
4.402552440296858549e-04,2.747651706158649176e-06
7.194721547421067953e-06,6.399955010394364763e-10
5.039477400714531541e-05,7.687391168076374015e-09
7.299278513528406620e-05,5.773609501602550154e-08
5.237749292064108886e-07,2.272790245935740749e-12
4.967310233041644096e-04,1.640059849705721717e-06
1.561001117806881666e-04,3.363658436228433857e-07
4.263542621174565284e-07,1.097823654899743318e-12
1.611980451343697496e-06,6.586261484115008003e-12
7.631894732185173780e-06,3.831019390609924358e-10
1.691165496595203876e-03,4.201148112770169973e-05
1.037099398672580719e-02,1.257800031453371048e-03
9.372383356094360352e-04,6.109340861439704895e-02
1.553046284243464470e-03,2.112099900841712952e-05
5.605424288660287857e-03,4.223321448080241680e-04
1.181408078991807997e-04,1.883770011090746266e-07
5.576210782010093681e-08,1.244262939209539454e-14
3.409546479815617204e-05,9.119605515195416956e-09
3.277519717812538147e-04,1.469842459300707560e-06
3.525209649524185807e-06,6.619340492397540743e-11
1.424485002644360065e-03,2.929128640971612185e-05
1.432244971510954201e-06,1.127104486131624839e-11
2.074538788292557001e-04,5.886316785108647309e-07
1.223797170268881018e-07,1.508238792104904524e-13
2.105013467371463776e-03,6.616729660890996456e-05
2.259901293655275367e-06,5.425497204281093389e-11
2.486837680226727798e-10,6.326159968556149697e-19
1.335776573796465527e-06,2.117848084404183595e-11
1.381867751479148865e-02,3.107455931603908539e-02
8.947778042056597769e-06,1.121178594409855123e-09
2.339900220249546692e-07,3.257094843400060169e-13
5.804741522297263145e-05,4.713140100420787348e-08
6.805872544646263123e-04,6.574548024218529463e-06
6.390819326043128967e-03,7.171525503508746624e-04
9.556616423651576042e-04,1.286512997467070818e-05
1.678605940469424240e-06,2.123584988411586494e-11
9.880467550829052925e-04,5.812230483570601791e-06
8.905736613087356091e-04,4.281504971004324034e-06
3.995387349277734756e-03,1.227156317327171564e-04
8.223851909860968590e-04,7.988479410414583981e-06
1.382889808155596256e-03,2.011556716752238572e-05
2.852777251973748207e-03,2.328349910385441035e-05
3.579093143343925476e-02,5.913301371037960052e-03
1.404780196025967598e-04,1.679365908557883813e-07
2.498790854588150978e-03,1.986043753277044743e-05
5.163316996181777085e-10,1.473508110338686485e-18
6.618012557737529278e-04,1.014036683955055196e-06
3.498471778584644198e-05,8.992344646685523912e-09
3.357719257473945618e-02,9.830916300415992737e-03
5.512111820280551910e-04,1.493018203291285317e-06
8.684460190124809742e-04,9.402156138094142079e-06
8.397501660510897636e-04,9.232045158569235355e-06
1.454173494130373001e-02,2.138939220458269119e-03
4.712246358394622803e-02,2.219617739319801331e-02
8.432953059673309326e-02,5.013227835297584534e-02
5.422481149435043335e-02,5.168393999338150024e-02
2.868297882378101349e-02,4.826928954571485519e-03
4.142110235989093781e-03,2.536606334615498781e-04
9.494006633758544922e-03,4.655706882476806641e-02
1.692708581686019897e-03,1.831437657529022545e-05
1.817253767512738705e-03,1.110188804887002334e-05
1.696795225143432617e-03,2.559464701334945858e-05
2.919571124948561192e-04,9.242943406206904911e-07
3.748181508854031563e-03,1.097919594030827284e-04
3.972497943323105574e-04,2.235358124380582012e-06
7.379989983746781945e-05,2.773032292679999955e-08
3.228728746762499213e-05,4.357017857614664536e-09
3.769055183511227369e-05,1.247902048362448113e-08
2.930216491222381592e-03,1.319951552432030439e-04
1.154379732906818390e-02,2.292603021487593651e-03
5.332210093911271542e-06,3.365699108304198717e-10
5.312990862876176834e-03,3.970930411014705896e-04
1.818596210796386003e-04,2.180977247689952492e-07
6.034434773027896881e-05,3.390693592564275605e-08
3.167215618304908276e-05,1.405675753574087139e-08
5.687133525498211384e-04,2.652312332429573871e-06
3.742589793631623252e-09,1.795829359234018380e-16
1.196917655761353672e-04,2.012865820688602980e-07
1.490642603130254429e-06,2.786748089234070136e-11
1.661054227497515967e-08,1.777846558596233965e-15
1.223857140075779171e-07,1.134720098374016051e-13
2.884200075641274452e-04,7.371608035100507550e-07
1.618949323892593384e-02,8.338093012571334839e-02
3.196278959512710571e-02,4.419714212417602539e-02
2.119123749434947968e-02,9.301827289164066315e-03
2.170677855610847473e-02,2.844062447547912598e-02
1.424033325747586787e-05,2.778270280501260459e-09
7.489671930670738220e-03,4.135654889978468418e-04
1.602590637048706412e-04,1.416559882727597142e-07
1.036516949534416199e-02,1.117745880037546158e-03
7.295642979443073273e-03,9.603408398106694221e-04
4.792809486389160156e-03,2.066138113150373101e-04
1.533546368591487408e-03,2.757674337772186846e-05
8.677110308781266212e-04,2.420667897240491584e-06
5.109193734824657440e-04,3.698948148667113855e-06
8.194091606128495187e-06,4.638042172544487585e-10
6.575563020305708051e-05,5.535461866656987695e-08
1.510242145741358399e-04,1.938145857138806605e-07
5.844192492077127099e-05,2.227570838897463545e-08
9.531107207294553518e-05,5.976335870627735858e-08
1.225872401846572757e-04,2.111452062081298209e-07
